active_tokens,k,trials,device,dtype,bytes_per_token,restore_bytes,active_bytes,p50_transfer_ms,p95_transfer_ms,p99_transfer_ms,p50_inject_ms,p95_inject_ms,p99_inject_ms,p50_total_ms,p95_total_ms,p99_total_ms
250000,5000,15,cuda,bfloat16,57344,286720000,14336000000,5.370015045627952,5.390987289138138,5.392018244601786,49.453540006652474,50.38353151176125,51.079939124174416,54.83604595065117,55.770185543224216,56.46631713025272
500000,5000,15,cuda,bfloat16,57344,286720000,28672000000,5.419778171926737,5.516308173537254,5.5183544382452965,100.15234118327498,103.12357312068343,103.7583258934319,105.62035185284913,108.49365221802145,109.15701762307435
